dataset,sample_name,seq_len,protein_size,scheduler,estimator,n_steps,mode,seed,conformer_index,step_index,n_step_frames,generation_t,alphaflow_t,entropy_curve_mode,structure_source,aligned_rmsd_to_first,aligned_step_rmsd,max_residue_displacement_to_first,deformation_amplification,pdb_path
cameo2022_medium.strict_ready,7skj_A,275,medium protein (51-400 aa),entropic,cond_marg,25,ode_heun,7,0,9,24,0.391304347826087,0.9258872819230904,conditional_minus_marginal,run41_condmarg_saved_structure_with_cond_marg_schedule_times,2.2906578423009267,0.3931136318243138,13.455575127905888,6.0,results/run41_rebuttal/exp_05_alphaflow_cameo2022_medium_condmarg/structures/cameo2022_medium.strict_ready/7skj_A/entropic_25_ode_heun_seed7/conf_9.pdb
cameo2022_medium.strict_ready,7skj_A,275,medium protein (51-400 aa),entropic,cond_marg,25,ode_heun,7,0,10,24,0.43478260869565216,0.8801678940455939,conditional_minus_marginal,run41_condmarg_saved_structure_with_cond_marg_schedule_times,1.9376142095367477,0.4395330806750624,11.11395438892048,6.0,results/run41_rebuttal/exp_05_alphaflow_cameo2022_medium_condmarg/structures/cameo2022_medium.strict_ready/7skj_A/entropic_25_ode_heun_seed7/conf_10.pdb
cameo2022_medium.strict_ready,7skj_A,275,medium protein (51-400 aa),entropic,cond_marg,25,ode_heun,7,0,11,24,0.4782608695652174,0.6139452407272133,conditional_minus_marginal,run41_condmarg_saved_structure_with_cond_marg_schedule_times,1.2732624963013497,1.057499670088782,7.053359496947041,6.0,results/run41_rebuttal/exp_05_alphaflow_cameo2022_medium_condmarg/structures/cameo2022_medium.strict_ready/7skj_A/entropic_25_ode_heun_seed7/conf_11.pdb
cameo2022_medium.strict_ready,7skj_A,275,medium protein (51-400 aa),entropic,cond_marg,25,ode_heun,7,0,12,24,0.5217391304347826,0.25684679175530867,conditional_minus_marginal,run41_condmarg_saved_structure_with_cond_marg_schedule_times,1.4184384762527176,1.5311172194926963,10.434355810262149,6.0,results/run41_rebuttal/exp_05_alphaflow_cameo2022_medium_condmarg/structures/cameo2022_medium.strict_ready/7skj_A/entropic_25_ode_heun_seed7/conf_12.pdb
cameo2022_medium.strict_ready,7skj_A,275,medium protein (51-400 aa),entropic,cond_marg,25,ode_heun,7,0,13,24,0.5652173913043478,0.13544244978854517,conditional_minus_marginal,run41_condmarg_saved_structure_with_cond_marg_schedule_times,2.333768801713733,1.413203525553011,15.57329082560219,6.0,results/run41_rebuttal/exp_05_alphaflow_cameo2022_medium_condmarg/structures/cameo2022_medium.strict_ready/7skj_A/entropic_25_ode_heun_seed7/conf_13.pdb
cameo2022_medium.strict_ready,7skj_A,275,medium protein (51-400 aa),entropic,cond_marg,25,ode_heun,7,0,14,24,0.6086956521739131,0.08279245715383278,conditional_minus_marginal,run41_condmarg_saved_structure_with_cond_marg_schedule_times,2.661573699030773,0.5456726744442679,17.751793783919847,6.0,results/run41_rebuttal/exp_05_alphaflow_cameo2022_medium_condmarg/structures/cameo2022_medium.strict_ready/7skj_A/entropic_25_ode_heun_seed7/conf_14.pdb
cameo2022_medium.strict_ready,7skj_A,275,medium protein (51-400 aa),entropic,cond_marg,25,ode_heun,7,0,15,24,0.6521739130434783,0.0488491210618461,conditional_minus_marginal,run41_condmarg_saved_structure_with_cond_marg_schedule_times,2.5750213026043722,0.2689101515301579,16.83470239388846,6.0,results/run41_rebuttal/exp_05_alphaflow_cameo2022_medium_condmarg/structures/cameo2022_medium.strict_ready/7skj_A/entropic_25_ode_heun_seed7/conf_15.pdb
cameo2022_medium.strict_ready,7skj_A,275,medium protein (51-400 aa),entropic,cond_marg,25,ode_heun,7,0,16,24,0.6956521739130435,0.027425538903687603,conditional_minus_marginal,run41_condmarg_saved_structure_with_cond_marg_schedule_times,2.5844954101469684,0.18015890405379198,16.381206294468228,6.0,results/run41_rebuttal/exp_05_alphaflow_cameo2022_medium_condmarg/structures/cameo2022_medium.strict_ready/7skj_A/entropic_25_ode_heun_seed7/conf_16.pdb
cameo2022_medium.strict_ready,7skj_A,275,medium protein (51-400 aa),entropic,cond_marg,25,ode_heun,7,0,17,24,0.7391304347826086,0.010667445969188451,conditional_minus_marginal,run41_condmarg_saved_structure_with_cond_marg_schedule_times,2.599602425110057,0.1896126206829276,16.14062996743631,6.0,results/run41_rebuttal/exp_05_alphaflow_cameo2022_medium_condmarg/structures/cameo2022_medium.strict_ready/7skj_A/entropic_25_ode_heun_seed7/conf_17.pdb
cameo2022_medium.strict_ready,7skj_A,275,medium protein (51-400 aa),entropic,cond_marg,25,ode_heun,7,0,18,24,0.782608695652174,0.0,conditional_minus_marginal,run41_condmarg_saved_structure_with_cond_marg_schedule_times,2.5775188637556194,0.7675287586093545,16.08687850128786,6.0,results/run41_rebuttal/exp_05_alphaflow_cameo2022_medium_condmarg/structures/cameo2022_medium.strict_ready/7skj_A/entropic_25_ode_heun_seed7/conf_18.pdb
cameo2022_medium.strict_ready,7skj_A,275,medium protein (51-400 aa),entropic,cond_marg,25,ode_heun,7,0,19,24,0.8260869565217391,0.0,conditional_minus_marginal,run41_condmarg_saved_structure_with_cond_marg_schedule_times,2.2207255967001096,1.0142180426939613,13.522149685520297,6.0,results/run41_rebuttal/exp_05_alphaflow_cameo2022_medium_condmarg/structures/cameo2022_medium.strict_ready/7skj_A/entropic_25_ode_heun_seed7/conf_19.pdb
cameo2022_medium.strict_ready,7skj_A,275,medium protein (51-400 aa),entropic,cond_marg,25,ode_heun,7,0,20,24,0.8695652173913043,0.0,conditional_minus_marginal,run41_condmarg_saved_structure_with_cond_marg_schedule_times,1.7963414067836638,0.7638360833768253,10.907567685351884,6.0,results/run41_rebuttal/exp_05_alphaflow_cameo2022_medium_condmarg/structures/cameo2022_medium.strict_ready/7skj_A/entropic_25_ode_heun_seed7/conf_20.pdb
cameo2022_medium.strict_ready,7skj_A,275,medium protein (51-400 aa),entropic,cond_marg,25,ode_heun,7,0,21,24,0.9130434782608695,0.0,conditional_minus_marginal,run41_condmarg_saved_structure_with_cond_marg_schedule_times,8.936000878295124,9.91921489096694,40.214050745067105,6.0,results/run41_rebuttal/exp_05_alphaflow_cameo2022_medium_condmarg/structures/cameo2022_medium.strict_ready/7skj_A/entropic_25_ode_heun_seed7/conf_21.pdb
cameo2022_medium.strict_ready,7skj_A,275,medium protein (51-400 aa),entropic,cond_marg,25,ode_heun,7,0,22,24,0.9565217391304348,0.0,conditional_minus_marginal,run41_condmarg_saved_structure_with_cond_marg_schedule_times,9.727563491630113,1.3913028046579679,49.406962833107634,6.0,results/run41_rebuttal/exp_05_alphaflow_cameo2022_medium_condmarg/structures/cameo2022_medium.strict_ready/7skj_A/entropic_25_ode_heun_seed7/conf_22.pdb
cameo2022_medium.strict_ready,7skj_A,275,medium protein (51-400 aa),entropic,cond_marg,25,ode_heun,7,0,23,24,1.0,0.0,conditional_minus_marginal,run41_condmarg_saved_structure_with_cond_marg_schedule_times,9.389559591306826,0.5055900602981755,48.33058687597196,6.0,results/run41_rebuttal/exp_05_alphaflow_cameo2022_medium_condmarg/structures/cameo2022_medium.strict_ready/7skj_A/entropic_25_ode_heun_seed7/conf_23.pdb
cameo2022_short.strict_ready,7mj3_A,44,short protein (<=50 aa),entropic,cond_marg,25,ode_heun,7,0,0,24,0.0,1.0,conditional_minus_marginal,run41_condmarg_saved_structure_with_cond_marg_schedule_times,2.7519031632476826e-15,2.7519031632476826e-15,5.102196573270515e-15,6.0,results/run41_rebuttal/exp_05_alphaflow_cameo2022_short_condmarg/structures/cameo2022_short.strict_ready/7mj3_A/entropic_25_ode_heun_seed7/conf_0.pdb
cameo2022_short.strict_ready,7mj3_A,44,short protein (<=50 aa),entropic,cond_marg,25,ode_heun,7,0,1,24,0.043478260869565216,0.9960572948320954,conditional_minus_marginal,run41_condmarg_saved_structure_with_cond_marg_schedule_times,1.6963205360468798,1.6963205360468798,6.087926871667449,6.0,results/run41_rebuttal/exp_05_alphaflow_cameo2022_short_condmarg/structures/cameo2022_short.strict_ready/7mj3_A/entropic_25_ode_heun_seed7/conf_1.pdb
cameo2022_short.strict_ready,7mj3_A,44,short protein (<=50 aa),entropic,cond_marg,25,ode_heun,7,0,2,24,0.08695652173913043,0.9921145896641657,conditional_minus_marginal,run41_condmarg_saved_structure_with_cond_marg_schedule_times,1.752121816615864,0.5669202305315917,5.710440464244153,6.0,results/run41_rebuttal/exp_05_alphaflow_cameo2022_short_condmarg/structures/cameo2022_short.strict_ready/7mj3_A/entropic_25_ode_heun_seed7/conf_2.pdb
cameo2022_short.strict_ready,7mj3_A,44,short protein (<=50 aa),entropic,cond_marg,25,ode_heun,7,0,3,24,0.13043478260869565,0.988171884496236,conditional_minus_marginal,run41_condmarg_saved_structure_with_cond_marg_schedule_times,2.0989831062060316,0.5503654025495469,6.792443277294437,6.0,results/run41_rebuttal/exp_05_alphaflow_cameo2022_short_condmarg/structures/cameo2022_short.strict_ready/7mj3_A/entropic_25_ode_heun_seed7/conf_3.pdb
cameo2022_short.strict_ready,7mj3_A,44,short protein (<=50 aa),entropic,cond_marg,25,ode_heun,7,0,4,24,0.17391304347826086,0.9842291793283064,conditional_minus_marginal,run41_condmarg_saved_structure_with_cond_marg_schedule_times,2.1456140072796153,0.15097876904656843,7.022968254156848,6.0,results/run41_rebuttal/exp_05_alphaflow_cameo2022_short_condmarg/structures/cameo2022_short.strict_ready/7mj3_A/entropic_25_ode_heun_seed7/conf_4.pdb
cameo2022_short.strict_ready,7mj3_A,44,short protein (<=50 aa),entropic,cond_marg,25,ode_heun,7,0,5,24,0.21739130434782608,0.9802864741603767,conditional_minus_marginal,run41_condmarg_saved_structure_with_cond_marg_schedule_times,2.189642665216021,0.07338830485034988,7.190786440126975,6.0,results/run41_rebuttal/exp_05_alphaflow_cameo2022_short_condmarg/structures/cameo2022_short.strict_ready/7mj3_A/entropic_25_ode_heun_seed7/conf_5.pdb
cameo2022_short.strict_ready,7mj3_A,44,short protein (<=50 aa),entropic,cond_marg,25,ode_heun,7,0,6,24,0.2608695652173913,0.9763437689924471,conditional_minus_marginal,run41_condmarg_saved_structure_with_cond_marg_schedule_times,2.207818129295042,0.04236822049294624,7.2688687401636685,6.0,results/run41_rebuttal/exp_05_alphaflow_cameo2022_short_condmarg/structures/cameo2022_short.strict_ready/7mj3_A/entropic_25_ode_heun_seed7/conf_6.pdb
cameo2022_short.strict_ready,7mj3_A,44,short protein (<=50 aa),entropic,cond_marg,25,ode_heun,7,0,7,24,0.30434782608695654,0.960884738590846,conditional_minus_marginal,run41_condmarg_saved_structure_with_cond_marg_schedule_times,2.222634072004043,0.03143099540185754,7.305530841183648,6.0,results/run41_rebuttal/exp_05_alphaflow_cameo2022_short_condmarg/structures/cameo2022_short.strict_ready/7mj3_A/entropic_25_ode_heun_seed7/conf_7.pdb
cameo2022_short.strict_ready,7mj3_A,44,short protein (<=50 aa),entropic,cond_marg,25,ode_heun,7,0,8,24,0.34782608695652173,0.942052001756564,conditional_minus_marginal,run41_condmarg_saved_structure_with_cond_marg_schedule_times,2.231760921652268,0.017211492418480415,7.329840640775783,6.0,results/run41_rebuttal/exp_05_alphaflow_cameo2022_short_condmarg/structures/cameo2022_short.strict_ready/7mj3_A/entropic_25_ode_heun_seed7/conf_8.pdb
cameo2022_short.strict_ready,7mj3_A,44,short protein (<=50 aa),entropic,cond_marg,25,ode_heun,7,0,9,24,0.391304347826087,0.9258872819230904,conditional_minus_marginal,run41_condmarg_saved_structure_with_cond_marg_schedule_times,2.244838870626554,0.04268957387689568,7.362446601803463,6.0,results/run41_rebuttal/exp_05_alphaflow_cameo2022_short_condmarg/structures/cameo2022_short.strict_ready/7mj3_A/entropic_25_ode_heun_seed7/conf_9.pdb
cameo2022_short.strict_ready,7mj3_A,44,short protein (<=50 aa),entropic,cond_marg,25,ode_heun,7,0,10,24,0.43478260869565216,0.8801678940455939,conditional_minus_marginal,run41_condmarg_saved_structure_with_cond_marg_schedule_times,2.269180529747751,0.09278939023608417,7.570873598551016,6.0,results/run41_rebuttal/exp_05_alphaflow_cameo2022_short_condmarg/structures/cameo2022_short.strict_ready/7mj3_A/entropic_25_ode_heun_seed7/conf_10.pdb
cameo2022_short.strict_ready,7mj3_A,44,short protein (<=50 aa),entropic,cond_marg,25,ode_heun,7,0,11,24,0.4782608695652174,0.6139452407272133,conditional_minus_marginal,run41_condmarg_saved_structure_with_cond_marg_schedule_times,2.3485525714697846,0.12094984545874195,7.858148051862851,6.0,results/run41_rebuttal/exp_05_alphaflow_cameo2022_short_condmarg/structures/cameo2022_short.strict_ready/7mj3_A/entropic_25_ode_heun_seed7/conf_11.pdb
cameo2022_short.strict_ready,7mj3_A,44,short protein (<=50 aa),entropic,cond_marg,25,ode_heun,7,0,12,24,0.5217391304347826,0.25684679175530867,conditional_minus_marginal,run41_condmarg_saved_structure_with_cond_marg_schedule_times,2.563946102708575,0.5257410944994243,8.829421488744694,6.0,results/run41_rebuttal/exp_05_alphaflow_cameo2022_short_condmarg/structures/cameo2022_short.strict_ready/7mj3_A/entropic_25_ode_heun_seed7/conf_12.pdb
cameo2022_short.strict_ready,7mj3_A,44,short protein (<=50 aa),entropic,cond_marg,25,ode_heun,7,0,13,24,0.5652173913043478,0.13544244978854517,conditional_minus_marginal,run41_condmarg_saved_structure_with_cond_marg_schedule_times,2.771055928982422,0.42916327530013476,9.52518139411454,6.0,results/run41_rebuttal/exp_05_alphaflow_cameo2022_short_condmarg/structures/cameo2022_short.strict_ready/7mj3_A/entropic_25_ode_heun_seed7/conf_13.pdb
cameo2022_short.strict_ready,7mj3_A,44,short protein (<=50 aa),entropic,cond_marg,25,ode_heun,7,0,14,24,0.6086956521739131,0.08279245715383278,conditional_minus_marginal,run41_condmarg_saved_structure_with_cond_marg_schedule_times,2.7962014203499472,0.22989214772885216,9.452397946702536,6.0,results/run41_rebuttal/exp_05_alphaflow_cameo2022_short_condmarg/structures/cameo2022_short.strict_ready/7mj3_A/entropic_25_ode_heun_seed7/conf_14.pdb
cameo2022_short.strict_ready,7mj3_A,44,short protein (<=50 aa),entropic,cond_marg,25,ode_heun,7,0,15,24,0.6521739130434783,0.0488491210618461,conditional_minus_marginal,run41_condmarg_saved_structure_with_cond_marg_schedule_times,2.7382446279593946,0.15922859671538023,9.105418242881765,6.0,results/run41_rebuttal/exp_05_alphaflow_cameo2022_short_condmarg/structures/cameo2022_short.strict_ready/7mj3_A/entropic_25_ode_heun_seed7/conf_15.pdb
cameo2022_short.strict_ready,7mj3_A,44,short protein (<=50 aa),entropic,cond_marg,25,ode_heun,7,0,16,24,0.6956521739130435,0.027425538903687603,conditional_minus_marginal,run41_condmarg_saved_structure_with_cond_marg_schedule_times,2.7552840053433174,0.16894432777306853,9.09589452232353,6.0,results/run41_rebuttal/exp_05_alphaflow_cameo2022_short_condmarg/structures/cameo2022_short.strict_ready/7mj3_A/entropic_25_ode_heun_seed7/conf_16.pdb
cameo2022_short.strict_ready,7mj3_A,44,short protein (<=50 aa),entropic,cond_marg,25,ode_heun,7,0,17,24,0.7391304347826086,0.010667445969188451,conditional_minus_marginal,run41_condmarg_saved_structure_with_cond_marg_schedule_times,2.7744436330781195,0.19123976362758366,9.38442139205052,6.0,results/run41_rebuttal/exp_05_alphaflow_cameo2022_short_condmarg/structures/cameo2022_short.strict_ready/7mj3_A/entropic_25_ode_heun_seed7/conf_17.pdb
cameo2022_short.strict_ready,7mj3_A,44,short protein (<=50 aa),entropic,cond_marg,25,ode_heun,7,0,18,24,0.782608695652174,0.0,conditional_minus_marginal,run41_condmarg_saved_structure_with_cond_marg_schedule_times,2.7438723732242747,0.5886678333992039,9.286650855405398,6.0,results/run41_rebuttal/exp_05_alphaflow_cameo2022_short_condmarg/structures/cameo2022_short.strict_ready/7mj3_A/entropic_25_ode_heun_seed7/conf_18.pdb
cameo2022_short.strict_ready,7mj3_A,44,short protein (<=50 aa),entropic,cond_marg,25,ode_heun,7,0,19,24,0.8260869565217391,0.0,conditional_minus_marginal,run41_condmarg_saved_structure_with_cond_marg_schedule_times,2.3308015991383626,0.5472384049232906,7.475937238582604,6.0,results/run41_rebuttal/exp_05_alphaflow_cameo2022_short_condmarg/structures/cameo2022_short.strict_ready/7mj3_A/entropic_25_ode_heun_seed7/conf_19.pdb
cameo2022_short.strict_ready,7mj3_A,44,short protein (<=50 aa),entropic,cond_marg,25,ode_heun,7,0,20,24,0.8695652173913043,0.0,conditional_minus_marginal,run41_condmarg_saved_structure_with_cond_marg_schedule_times,2.218389974518523,0.2914113714543438,6.998376254152393,6.0,results/run41_rebuttal/exp_05_alphaflow_cameo2022_short_condmarg/structures/cameo2022_short.strict_ready/7mj3_A/entropic_25_ode_heun_seed7/conf_20.pdb
cameo2022_short.strict_ready,7mj3_A,44,short protein (<=50 aa),entropic,cond_marg,25,ode_heun,7,0,21,24,0.9130434782608695,0.0,conditional_minus_marginal,run41_condmarg_saved_structure_with_cond_marg_schedule_times,2.1083084019135403,0.19781029567211364,6.484966810763044,6.0,results/run41_rebuttal/exp_05_alphaflow_cameo2022_short_condmarg/structures/cameo2022_short.strict_ready/7mj3_A/entropic_25_ode_heun_seed7/conf_21.pdb
cameo2022_short.strict_ready,7mj3_A,44,short protein (<=50 aa),entropic,cond_marg,25,ode_heun,7,0,22,24,0.9565217391304348,0.0,conditional_minus_marginal,run41_condmarg_saved_structure_with_cond_marg_schedule_times,2.076102857237134,0.08145456285252041,6.324764634511917,6.0,results/run41_rebuttal/exp_05_alphaflow_cameo2022_short_condmarg/structures/cameo2022_short.strict_ready/7mj3_A/entropic_25_ode_heun_seed7/conf_22.pdb
cameo2022_short.strict_ready,7mj3_A,44,short protein (<=50 aa),entropic,cond_marg,25,ode_heun,7,0,23,24,1.0,0.0,conditional_minus_marginal,run41_condmarg_saved_structure_with_cond_marg_schedule_times,2.0571229081501494,0.046793359885195576,6.2242976718691265,6.0,results/run41_rebuttal/exp_05_alphaflow_cameo2022_short_condmarg/structures/cameo2022_short.strict_ready/7mj3_A/entropic_25_ode_heun_seed7/conf_23.pdb
