source_run,source_file,schedule_family,dataset_group,size_group,dataset,sample_name,sample_index,seq_len,scheduler,n_steps,seed,requested_entropy_mode,plddt_mean,diversity,rmsd_mean,invalid_rate,invalid_structures,infer_seconds_per_output,infer_seconds_per_model_output,trajectory_plddt_mean_all_frames,n_outputs,n_endpoint_outputs
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_cameo2022_medium_std/metrics.rank1.csv,standard,CAMEO,Medium,cameo2022_medium.strict_ready,7pwe_A,9,196,entropic_log1p,25,42,standard,97.42013359069824,4.062932968139648,4.062932968139648,0.0,0.0,8.120176628464833,0.3248070651385933,93.16510833740234,100.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_cameo2022_medium_std/metrics.rank1.csv,standard,CAMEO,Medium,cameo2022_medium.strict_ready,7pwe_A,9,196,power_2,5,2718,standard,94.90820121765137,5.010831832885742,5.010831832885742,0.0,0.0,1.6283751532319002,0.32567503064638004,90.35704231262207,20.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_cameo2022_medium_std/metrics.rank1.csv,standard,CAMEO,Medium,cameo2022_medium.strict_ready,7pwe_A,9,196,power_2,25,123,standard,95.23267555236816,4.604436874389648,4.604436874389648,0.0,0.0,8.118753010232467,0.3247501204092987,92.77002723693847,100.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_cameo2022_medium_std/metrics.rank1.csv,standard,CAMEO,Medium,cameo2022_medium.strict_ready,7sz2_B,10,198,linear,10,7,standard,95.15600204467773,5.997915744781494,5.997915744781494,0.0,0.0,3.2978980897460133,0.3297898089746013,89.22393016815185,40.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_cameo2022_medium_std/metrics.rank1.csv,standard,CAMEO,Medium,cameo2022_medium.strict_ready,7sz2_B,10,198,linear,25,314,standard,95.17984962463379,10.652298927307129,10.652298927307129,0.0,0.0,8.226222255267203,0.3290488902106881,89.5490705871582,100.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_cameo2022_medium_std/metrics.rank1.csv,standard,CAMEO,Medium,cameo2022_medium.strict_ready,7sz2_B,10,198,cosine,10,42,standard,97.53936386108398,8.425071716308594,8.425071716308594,0.0,0.0,3.294711817521602,0.32947118175216017,89.51091156005859,40.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_cameo2022_medium_std/metrics.rank1.csv,standard,CAMEO,Medium,cameo2022_medium.strict_ready,7sz2_B,10,198,cosine,25,2718,standard,97.33896827697754,6.755565166473389,6.755565166473389,0.0,0.0,8.226116747013293,0.3290446698805317,90.93148559570312,100.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_cameo2022_medium_std/metrics.rank1.csv,standard,CAMEO,Medium,cameo2022_medium.strict_ready,7sz2_B,10,198,sigmoid,10,123,standard,98.21067810058594,6.0623779296875,6.0623779296875,0.0,0.0,3.293923520250246,0.3293923520250246,90.0938117980957,40.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_cameo2022_medium_std/metrics.rank1.csv,standard,CAMEO,Medium,cameo2022_medium.strict_ready,7sz2_B,10,198,entropic,5,7,standard,93.10256004333496,8.07129192352295,8.07129192352295,0.0,0.0,1.6510765247512609,0.3302153049502522,85.7161491394043,20.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_cameo2022_medium_std/metrics.rank1.csv,standard,CAMEO,Medium,cameo2022_medium.strict_ready,7sz2_B,10,198,entropic,10,314,standard,95.85018730163574,5.990747928619385,5.990747928619385,0.0,0.0,3.2936290170182474,0.32936290170182475,89.15758075714112,40.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_cameo2022_medium_std/metrics.rank1.csv,standard,CAMEO,Medium,cameo2022_medium.strict_ready,7sz2_B,10,198,entropic_log1p,5,42,standard,93.55145454406738,5.495031833648682,5.495031833648682,0.0,0.0,1.6493939422653057,0.3298787884530611,85.927734375,20.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_cameo2022_medium_std/metrics.rank1.csv,standard,CAMEO,Medium,cameo2022_medium.strict_ready,7sz2_B,10,198,entropic_log1p,10,2718,standard,96.09740829467773,8.199642181396484,8.199642181396484,0.0,0.0,3.294748070242349,0.32947480702423493,89.31838703155518,40.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_cameo2022_medium_std/metrics.rank1.csv,standard,CAMEO,Medium,cameo2022_medium.strict_ready,7sz2_B,10,198,power_2,5,123,standard,92.06919479370117,4.193739414215088,4.193739414215088,0.0,0.0,1.6502296232501976,0.3300459246500395,85.48216361999512,20.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_cameo2022_medium_std/metrics.rank1.csv,standard,CAMEO,Medium,cameo2022_medium.strict_ready,7sz2_B,10,198,power_2,25,7,standard,95.35804176330566,13.486485481262207,13.486485481262207,0.0,0.0,8.226919079490472,0.32907676317961887,89.8894743347168,100.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_cameo2022_medium_std/metrics.rank1.csv,standard,CAMEO,Medium,cameo2022_medium.strict_ready,7yrt_C,11,118,linear,5,314,standard,96.36786842346191,10.225245475769043,10.225245475769043,0.0,0.0,0.836377277970314,0.16727545559406282,91.52469100952149,20.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_cameo2022_medium_std/metrics.rank1.csv,standard,CAMEO,Medium,cameo2022_medium.strict_ready,7yrt_C,11,118,linear,25,42,standard,97.36195373535156,11.153739929199219,11.153739929199219,0.0,0.0,4.162814839743078,0.16651259358972312,92.21108604431153,100.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_cameo2022_medium_std/metrics.rank1.csv,standard,CAMEO,Medium,cameo2022_medium.strict_ready,7yrt_C,11,118,cosine,5,2718,standard,97.57161903381348,10.771709442138672,10.771709442138672,0.0,0.0,0.8357491660281084,0.16714983320562168,91.18335914611816,20.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_cameo2022_medium_std/metrics.rank1.csv,standard,CAMEO,Medium,cameo2022_medium.strict_ready,7yrt_C,11,118,cosine,25,123,standard,98.11301231384277,12.479763984680176,12.479763984680176,0.0,0.0,4.161999846284743,0.16647999385138973,92.32615997314453,100.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_cameo2022_medium_std/metrics.rank1.csv,standard,CAMEO,Medium,cameo2022_medium.strict_ready,7yrt_C,11,118,sigmoid,10,7,standard,98.40209007263184,10.904861450195312,10.904861450195312,0.0,0.0,1.6666088572819717,0.16666088572819718,91.8598783493042,40.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_cameo2022_medium_std/metrics.rank1.csv,standard,CAMEO,Medium,cameo2022_medium.strict_ready,7yrt_C,11,118,sigmoid,25,314,standard,98.01138687133789,15.350905418395996,15.350905418395996,0.0,0.0,4.161272499535698,0.16645089998142792,91.51091361999512,100.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_cameo2022_medium_std/metrics.rank1.csv,standard,CAMEO,Medium,cameo2022_medium.strict_ready,7yrt_C,11,118,entropic,10,42,standard,97.39949798583984,10.904168128967285,10.904168128967285,0.0,0.0,1.6660908572375774,0.16660908572375774,92.25930309295654,40.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_cameo2022_medium_std/metrics.rank1.csv,standard,CAMEO,Medium,cameo2022_medium.strict_ready,7yrt_C,11,118,entropic,25,2718,standard,98.03181457519531,15.523258209228516,15.523258209228516,0.0,0.0,4.166107947996352,0.16664431791985407,92.25084823608398,100.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_cameo2022_medium_std/metrics.rank1.csv,standard,CAMEO,Medium,cameo2022_medium.strict_ready,7yrt_C,11,118,entropic_log1p,10,123,standard,97.61433982849121,19.499799728393555,19.499799728393555,0.0,0.0,1.6678596842684783,0.16678596842684784,92.25609798431397,40.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_cameo2022_medium_std/metrics.rank1.csv,standard,CAMEO,Medium,cameo2022_medium.strict_ready,7yrt_C,11,118,power_2,5,7,standard,94.87481880187988,5.87037467956543,5.87037467956543,0.0,0.0,0.8350479414802976,0.16700958829605952,89.53202667236329,20.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_cameo2022_medium_std/metrics.rank1.csv,standard,CAMEO,Medium,cameo2022_medium.strict_ready,7yrt_C,11,118,power_2,10,314,standard,96.01897239685059,12.721343994140625,12.721343994140625,0.0,0.0,1.667067865259014,0.1667067865259014,89.6491231918335,40.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_cameo2022_medium_std/metrics.rank1.csv,standard,CAMEO,Medium,cameo2022_medium.strict_ready,8b5t_A,12,230,linear,5,42,standard,97.5639476776123,2.5654566287994385,2.5654566287994385,0.0,0.0,2.0628756185178645,0.4125751237035729,94.78219070434571,20.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_cameo2022_medium_std/metrics.rank1.csv,standard,CAMEO,Medium,cameo2022_medium.strict_ready,8b5t_A,12,230,linear,10,2718,standard,96.92789077758789,2.64654803276062,2.64654803276062,0.0,0.0,4.111682416521944,0.4111682416521944,95.23902225494385,40.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_cameo2022_medium_std/metrics.rank1.csv,standard,CAMEO,Medium,cameo2022_medium.strict_ready,8b5t_A,12,230,cosine,5,123,standard,97.94558906555176,2.461420774459839,2.461420774459839,0.0,0.0,2.0598296800162643,0.4119659360032529,94.46704483032227,20.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_cameo2022_medium_std/metrics.rank1.csv,standard,CAMEO,Medium,cameo2022_medium.strict_ready,8b5t_A,12,230,cosine,25,7,standard,97.6729679107666,3.520174264907837,3.520174264907837,0.0,0.0,10.260977568745147,0.4104391027498059,95.64178588867188,100.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_cameo2022_medium_std/metrics.rank1.csv,standard,CAMEO,Medium,cameo2022_medium.strict_ready,8b5t_A,12,230,sigmoid,5,314,standard,98.85232543945312,0.9221883416175842,0.9221883416175842,0.0,0.0,2.0591258800122887,0.4118251760024577,95.02621459960938,20.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_cameo2022_medium_std/metrics.rank1.csv,standard,CAMEO,Medium,cameo2022_medium.strict_ready,8b5t_A,12,230,sigmoid,25,42,standard,97.85432052612305,3.4986226558685303,3.4986226558685303,0.0,0.0,10.257266044965945,0.41029064179863783,96.013217086792,100.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_cameo2022_medium_std/metrics.rank1.csv,standard,CAMEO,Medium,cameo2022_medium.strict_ready,8b5t_A,12,230,entropic,5,2718,standard,97.24382781982422,2.196699380874634,2.196699380874634,0.0,0.0,2.0578968532499857,0.41157937064999717,94.35402793884278,20.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_cameo2022_medium_std/metrics.rank1.csv,standard,CAMEO,Medium,cameo2022_medium.strict_ready,8b5t_A,12,230,entropic,25,123,standard,97.57925415039062,2.477632999420166,2.477632999420166,0.0,0.0,10.256794821994845,0.4102717928797938,95.35517150878906,100.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_cameo2022_medium_std/metrics.rank1.csv,standard,CAMEO,Medium,cameo2022_medium.strict_ready,8b5t_A,12,230,entropic_log1p,10,7,standard,97.6651439666748,2.3113906383514404,2.3113906383514404,0.0,0.0,4.109135351493023,0.41091353514930234,95.57598896026612,40.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_cameo2022_medium_std/metrics.rank1.csv,standard,CAMEO,Medium,cameo2022_medium.strict_ready,8b5t_A,12,230,entropic_log1p,25,314,standard,97.55070495605469,2.419534206390381,2.419534206390381,0.0,0.0,10.255491683259606,0.41021966733038423,95.3898097229004,100.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_cameo2022_medium_std/metrics.rank1.csv,standard,CAMEO,Medium,cameo2022_medium.strict_ready,8b5t_A,12,230,power_2,10,42,standard,97.84444808959961,3.334118127822876,3.334118127822876,0.0,0.0,4.109392313985154,0.4109392313985154,95.10307846069335,40.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_cameo2022_medium_std/metrics.rank1.csv,standard,CAMEO,Medium,cameo2022_medium.strict_ready,8b5t_A,12,230,power_2,25,2718,standard,95.95185089111328,3.3771591186523438,3.3771591186523438,0.0,0.0,10.256840572226793,0.4102736228890717,95.26874839782715,100.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_cameo2022_medium_std/metrics.rank1.csv,standard,CAMEO,Medium,cameo2022_medium.strict_ready,8b5v_A,13,245,linear,10,123,standard,96.96541595458984,4.5506157875061035,4.5506157875061035,0.0,0.0,4.518033945991192,0.4518033945991192,95.82588195800781,40.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_cameo2022_medium_std/metrics.rank1.csv,standard,CAMEO,Medium,cameo2022_medium.strict_ready,8b5v_A,13,245,cosine,5,7,standard,98.49860382080078,2.8482186794281006,2.8482186794281006,0.0,0.0,2.2611784897744656,0.4522356979548931,95.80318450927734,20.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_cameo2022_medium_std/metrics.rank1.csv,standard,CAMEO,Medium,cameo2022_medium.strict_ready,8b5v_A,13,245,cosine,10,314,standard,98.47995567321777,4.788641452789307,4.788641452789307,0.0,0.0,4.516341192240361,0.4516341192240361,96.28706893920898,40.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_cameo2022_medium_std/metrics.rank1.csv,standard,CAMEO,Medium,cameo2022_medium.strict_ready,8b5v_A,13,245,sigmoid,5,42,standard,98.88542938232422,1.4534587860107422,1.4534587860107422,0.0,0.0,2.263253610988613,0.4526507221977226,95.98003425598145,20.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_cameo2022_medium_std/metrics.rank1.csv,standard,CAMEO,Medium,cameo2022_medium.strict_ready,8b5v_A,13,245,sigmoid,10,2718,standard,98.62270927429199,1.5092235803604126,1.5092235803604126,0.0,0.0,4.5168819284881465,0.4516881928488147,96.46867141723632,40.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_cameo2022_medium_std/metrics.rank1.csv,standard,CAMEO,Medium,cameo2022_medium.strict_ready,8b5v_A,13,245,entropic,5,123,standard,97.7794189453125,3.3636045455932617,3.3636045455932617,0.0,0.0,2.2612556797103025,0.4522511359420605,95.5891830444336,20.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_cameo2022_medium_std/metrics.rank1.csv,standard,CAMEO,Medium,cameo2022_medium.strict_ready,8b5v_A,13,245,entropic,25,7,standard,97.51712989807129,4.008382797241211,4.008382797241211,0.0,0.0,11.283280110743362,0.4513312044297345,95.8616032409668,100.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_cameo2022_medium_std/metrics.rank1.csv,standard,CAMEO,Medium,cameo2022_medium.strict_ready,8b5v_A,13,245,entropic_log1p,5,314,standard,97.78976440429688,5.182490825653076,5.182490825653076,0.0,0.0,2.2630252275266685,0.4526050455053337,95.43919639587402,20.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_cameo2022_medium_std/metrics.rank1.csv,standard,CAMEO,Medium,cameo2022_medium.strict_ready,8b5v_A,13,245,entropic_log1p,25,42,standard,97.55664253234863,2.4443657398223877,2.4443657398223877,0.0,0.0,11.282347773725633,0.4512939109490253,95.99684516906738,100.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_cameo2022_medium_std/metrics.rank1.csv,standard,CAMEO,Medium,cameo2022_medium.strict_ready,8b5v_A,13,245,power_2,5,2718,standard,96.91089820861816,2.2363758087158203,2.2363758087158203,0.0,0.0,2.2617422079783864,0.4523484415956773,95.19115257263184,20.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_cameo2022_medium_std/metrics.rank1.csv,standard,CAMEO,Medium,cameo2022_medium.strict_ready,8b5v_A,13,245,power_2,25,123,standard,95.95669937133789,5.64997673034668,5.64997673034668,0.0,0.0,11.282670496962965,0.45130681987851856,95.73869003295898,100.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_cameo2022_medium_std/metrics.rank1.csv,standard,CAMEO,Medium,cameo2022_medium.strict_ready,7oju_A,14,216,linear,10,7,standard,94.01861953735352,15.5048189163208,15.5048189163208,0.0,0.0,3.6833160700043663,0.36833160700043666,87.71830081939697,40.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_cameo2022_medium_std/metrics.rank1.csv,standard,CAMEO,Medium,cameo2022_medium.strict_ready,7oju_A,14,216,linear,25,314,standard,95.85833930969238,10.187335968017578,10.187335968017578,0.0,0.0,9.19295149773825,0.36771805990953,88.60186836242676,100.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_cameo2022_medium_std/metrics.rank1.csv,standard,CAMEO,Medium,cameo2022_medium.strict_ready,7oju_A,14,216,cosine,10,42,standard,97.40069770812988,12.8052978515625,12.8052978515625,0.0,0.0,3.681407645519357,0.36814076455193573,88.20071125030518,40.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_cameo2022_medium_std/metrics.rank1.csv,standard,CAMEO,Medium,cameo2022_medium.strict_ready,7oju_A,14,216,cosine,25,2718,standard,97.43049240112305,10.34954833984375,10.34954833984375,0.0,0.0,9.194896407949273,0.3677958563179709,89.07025108337402,100.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_cameo2022_medium_std/metrics.rank1.csv,standard,CAMEO,Medium,cameo2022_medium.strict_ready,7oju_A,14,216,sigmoid,10,123,standard,98.21529006958008,9.261271476745605,9.261271476745605,0.0,0.0,3.681473826232832,0.36814738262328317,89.1139711380005,40.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_cameo2022_medium_std/metrics.rank1.csv,standard,CAMEO,Medium,cameo2022_medium.strict_ready,7oju_A,14,216,entropic,5,7,standard,93.1113166809082,15.22514820098877,15.22514820098877,0.0,0.0,1.845232167514041,0.3690464335028082,85.93868598937988,20.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_cameo2022_medium_std/metrics.rank1.csv,standard,CAMEO,Medium,cameo2022_medium.strict_ready,7oju_A,14,216,entropic,10,314,standard,95.39201736450195,9.869114875793457,9.869114875793457,0.0,0.0,3.6810322457458824,0.3681032245745882,87.96491394042968,40.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_cameo2022_medium_std/metrics.rank1.csv,standard,CAMEO,Medium,cameo2022_medium.strict_ready,7oju_A,14,216,entropic_log1p,5,42,standard,93.38986015319824,11.333909034729004,11.333909034729004,0.0,0.0,1.844434839731548,0.3688869679463096,86.2871654510498,20.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_cameo2022_medium_std/metrics.rank1.csv,standard,CAMEO,Medium,cameo2022_medium.strict_ready,7oju_A,14,216,entropic_log1p,10,2718,standard,95.27930450439453,8.218494415283203,8.218494415283203,0.0,0.0,3.6811753775109537,0.36811753775109535,87.9583667755127,40.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_cameo2022_medium_std/metrics.rank1.csv,standard,CAMEO,Medium,cameo2022_medium.strict_ready,7oju_A,14,216,power_2,5,123,standard,90.24938011169434,13.724244117736816,13.724244117736816,0.0,0.0,1.8434012310463004,0.3686802462092601,84.50693359375,20.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_cameo2022_medium_std/metrics.rank1.csv,standard,CAMEO,Medium,cameo2022_medium.strict_ready,7oju_A,14,216,power_2,25,7,standard,94.23649978637695,20.066774368286133,20.066774368286133,0.0,0.0,9.190961571002845,0.3676384628401138,87.75315536499023,100.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_cameo2022_medium_std/metrics.rank1.csv,standard,CAMEO,Medium,cameo2022_medium.strict_ready,8ds5_A,15,164,linear,5,314,standard,84.14022064208984,31.243576049804688,31.243576049804688,0.0,0.0,1.2007484104833566,0.2401496820966713,72.67137908935547,20.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_cameo2022_medium_std/metrics.rank1.csv,standard,CAMEO,Medium,cameo2022_medium.strict_ready,8ds5_A,15,164,linear,25,42,standard,95.14160346984863,20.328882217407227,20.328882217407227,0.0,0.0,5.975825805042405,0.2390330322016962,77.617749710083,100.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_cameo2022_medium_std/metrics.rank1.csv,standard,CAMEO,Medium,cameo2022_medium.strict_ready,8ds5_A,15,164,cosine,5,2718,standard,88.39305114746094,18.08374786376953,18.08374786376953,0.0,0.0,1.1993457587668672,0.23986915175337345,73.76758117675782,20.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_cameo2022_medium_std/metrics.rank1.csv,standard,CAMEO,Medium,cameo2022_medium.strict_ready,8ds5_A,15,164,cosine,25,123,standard,95.95073699951172,31.279321670532227,31.279321670532227,0.0,0.0,5.973854711221065,0.2389541884488426,78.35395660400391,100.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_cameo2022_medium_std/metrics.rank1.csv,standard,CAMEO,Medium,cameo2022_medium.strict_ready,8ds5_A,15,164,sigmoid,10,7,standard,96.79972839355469,26.6877498626709,26.6877498626709,0.0,0.0,2.393992352532223,0.2393992352532223,78.25749702453614,40.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_cameo2022_medium_std/metrics.rank1.csv,standard,CAMEO,Medium,cameo2022_medium.strict_ready,8ds5_A,15,164,sigmoid,25,314,standard,96.90705299377441,30.857797622680664,30.857797622680664,0.0,0.0,5.9763378804782405,0.23905351521912963,79.53823921203613,100.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_cameo2022_medium_std/metrics.rank1.csv,standard,CAMEO,Medium,cameo2022_medium.strict_ready,8ds5_A,15,164,entropic,10,42,standard,93.22956275939941,18.121278762817383,18.121278762817383,0.0,0.0,2.393758983234875,0.2393758983234875,76.41439151763916,40.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_cameo2022_medium_std/metrics.rank1.csv,standard,CAMEO,Medium,cameo2022_medium.strict_ready,8ds5_A,15,164,entropic,25,2718,standard,95.51314163208008,26.806365966796875,26.806365966796875,0.0,0.0,5.977472765720449,0.23909891062881797,77.82329124450683,100.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_cameo2022_medium_std/metrics.rank1.csv,standard,CAMEO,Medium,cameo2022_medium.strict_ready,8ds5_A,15,164,entropic_log1p,10,123,standard,92.03448104858398,25.9183292388916,25.9183292388916,0.0,0.0,2.397461603512056,0.2397461603512056,75.49349308013916,40.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_cameo2022_medium_std/metrics.rank1.csv,standard,CAMEO,Medium,cameo2022_medium.strict_ready,8ds5_A,15,164,power_2,5,7,standard,78.06335830688477,28.12762451171875,28.12762451171875,0.0,0.0,1.1998106252285652,0.23996212504571304,70.1985984802246,20.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_cameo2022_medium_std/metrics.rank1.csv,standard,CAMEO,Medium,cameo2022_medium.strict_ready,8ds5_A,15,164,power_2,10,314,standard,85.17216682434082,35.73942947387695,35.73942947387695,0.0,0.0,2.395037019508891,0.23950370195088908,71.36716976165772,40.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_cameo2022_medium_std/metrics.rank1.csv,standard,CAMEO,Medium,cameo2022_medium.strict_ready,7vmh_C,16,103,linear,5,42,standard,95.90460395812988,2.4600517749786377,2.4600517749786377,0.0,0.0,0.7823592204949819,0.15647184409899637,91.35267639160156,20.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_cameo2022_medium_std/metrics.rank1.csv,standard,CAMEO,Medium,cameo2022_medium.strict_ready,7vmh_C,16,103,linear,10,2718,standard,96.54515647888184,2.7100718021392822,2.7100718021392822,0.0,0.0,1.5575948252226226,0.15575948252226227,92.4656717300415,40.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_cameo2022_medium_std/metrics.rank1.csv,standard,CAMEO,Medium,cameo2022_medium.strict_ready,7vmh_C,16,103,cosine,5,123,standard,97.38271141052246,3.803542375564575,3.803542375564575,0.0,0.0,0.7801429172977805,0.1560285834595561,91.62776336669921,20.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_cameo2022_medium_std/metrics.rank1.csv,standard,CAMEO,Medium,cameo2022_medium.strict_ready,7vmh_C,16,103,cosine,25,7,standard,97.88321495056152,5.227781772613525,5.227781772613525,0.0,0.0,3.8884267664980143,0.15553707065992056,93.06524459838867,100.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_cameo2022_medium_std/metrics.rank1.csv,standard,CAMEO,Medium,cameo2022_medium.strict_ready,7vmh_C,16,103,sigmoid,5,314,standard,98.11731910705566,2.157367706298828,2.157367706298828,0.0,0.0,0.7830296522006392,0.15660593044012786,91.70439758300782,20.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_cameo2022_medium_std/metrics.rank1.csv,standard,CAMEO,Medium,cameo2022_medium.strict_ready,7vmh_C,16,103,sigmoid,25,42,standard,97.83660697937012,3.6156070232391357,3.6156070232391357,0.0,0.0,3.889602846233174,0.15558411384932697,93.44282058715821,100.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_cameo2022_medium_std/metrics.rank1.csv,standard,CAMEO,Medium,cameo2022_medium.strict_ready,7vmh_C,16,103,entropic,5,2718,standard,96.14335441589355,1.9904484748840332,1.9904484748840332,0.0,0.0,0.7807842852198519,0.15615685704397037,91.68869361877441,20.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_cameo2022_medium_std/metrics.rank1.csv,standard,CAMEO,Medium,cameo2022_medium.strict_ready,7vmh_C,16,103,entropic,25,123,standard,98.01232528686523,4.3984785079956055,4.3984785079956055,0.0,0.0,3.894336223253049,0.15577344893012196,93.29861145019531,100.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_cameo2022_medium_std/metrics.rank1.csv,standard,CAMEO,Medium,cameo2022_medium.strict_ready,7vmh_C,16,103,entropic_log1p,10,7,standard,96.94591903686523,4.493139266967773,4.493139266967773,0.0,0.0,1.5585229557473212,0.15585229557473212,92.31682548522949,40.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_cameo2022_medium_std/metrics.rank1.csv,standard,CAMEO,Medium,cameo2022_medium.strict_ready,7vmh_C,16,103,entropic_log1p,25,314,standard,97.82676696777344,4.458248615264893,4.458248615264893,0.0,0.0,3.8921905927127227,0.15568762370850892,92.81115966796875,100.0,4.0
run41_rebuttal,results/run41_rebuttal/exp_05_alphaflow_cameo2022_medium_std/metrics.rank1.csv,standard,CAMEO,Medium,cameo2022_medium.strict_ready,7vmh_C,16,103,power_2,10,42,standard,96.46352577209473,3.6443567276000977,3.6443567276000977,0.0,0.0,1.5639295204891823,0.15639295204891823,91.1515085220337,40.0,4.0
